promoters,thresholds,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:10613,>entrezgene:1147,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1244,>entrezgene:1355,>entrezgene:1369,>entrezgene:1369,>entrezgene:1369,>entrezgene:159296,>entrezgene:159296,>entrezgene:159296,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:23268,>entrezgene:26507,>entrezgene:26507,>entrezgene:26507,>entrezgene:2805,>entrezgene:2805,>entrezgene:3257,>entrezgene:51076,>entrezgene:57089,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:60495,>entrezgene:81894,>entrezgene:81894,>entrezgene:81894,>entrezgene:84171,>entrezgene:84795
ELK1_f1,5.3114,-1.9851066211186084,1.8180494091472486,3.1798185275791973,-0.34711261791073333,4.2351698442691506,-3.2964808468016713,6.4813769575949385,-2.3048650528049444,-0.9119549094455158,-2.0677940136435744,4.71235668187504,-1.334400738346447,0,8.923502814011748,2.5949408990111964,-2.937751070208754,5.107306450012765,2.2168121148908435,-3.246069878135315,-1.7121365799430892,2.1822722205378167,-5.7225834202412305,1.5713629819091406,0,-12.67456161524125,0.5506664620958033,1.6606397915941162,-6.158370892611814,4.910169985305896,1.7038829567855376,1.7796884616510542,-6.981204516179373,1.9575756631844965,0,8.318807593187747,3.7628060827097674,8.610071661076722,3.9652789978379146,-1.4740904803592803,0.9840853678542272,-5.238083091360939,-5.612065595316311,5.600236718302578,-3.5019188175112754,1.9033809619558175,0.9920777250140131,3.52426086827158
ELK3_f1,5.4397,-3.9837272763971447,3.223375138188013,4.582841713025523,-1.971502399905246,3.9116496841593356,-5.325793216783698,5.997620853779599,0.8136570906851669,-0.05007250891563564,0.3995741638646325,4.401542266766963,-2.2050507263184307,0,10.772167832658116,2.2019816470011704,-0.5420144614182987,6.332777339888579,2.9253256932483183,0,0,1.8509061333963979,0,-0.6782271266724089,0,0,-0.32564178503129626,2.908603784261313,0,8.367691941869609,0.5049786931346265,2.3864992042163182,0,2.6207562392924713,0,9.722939885198082,4.517714991801647,5.911983841973153,2.2614673826953307,-5.93920276106802,-4.708295818241721,-7.870607270182057,0,6.056621877083086,1.5528447084222226,3.175626141121617,2.8164137455905083,2.8095826081867807
ELK4_f1,4.8184,-1.8743702508586824,0.6878955275878743,-1.2433676429742473,-4.504283341047554,2.9823729120933886,-7.929933036463103,6.000085421163795,-4.604065174172107,-4.1260256840282885,-2.553303069492872,4.531528392779545,-3.078780741554115,0,9.1573130495354,0.3999665809359989,-1.8409283855477976,0.6768407611584566,1.1166878586431008,-13.884870662777608,-5.638925524309099,0.36835973596299965,0,-3.330925000762884,0,0,-0.5282633960477785,1.1016507050897353,0,4.903372390768696,-2.9041031482689474,1.1037241637951674,0,1.4899534459117287,0,8.618180027697738,3.2091386810678806,5.825786542377351,-0.8201941098676074,-7.048430952791588,-2.1954146163134856,-8.717573493455667,0,5.4231064548584325,-5.578028410311912,7.80914608308314E-4,-0.8367809542144761,1.3727067293224602
ENOA_si,5.3605,0,-2.184498569941174,-0.5688330831987826,-5.456849943916848,2.7381046408560445,0,2.5692709727861844,-3.386808254740156,-10.673931679424978,-2.688664978092982,0.36398837761071134,-2.6672291461729807,0,-1.6498335399384798,2.0067247643303676,-5.5288621690180335,-1.1935984011669305,-4.910602260167112,0,0,2.718720876605475,0,0.8361858784025262,0,0,-5.357809603499722,-9.879248501986755,0,2.8586374896849023,1.3725416122564793,6.436407091704309,0,3.274775726611121,0,7.135444412598304,4.499627657396658,5.2286150705843655,-1.132630210768005,0,0,0,0,3.461553548160863,-4.180500394441083,1.8967590203751297,-0.9620269069654578,3.79732405473157
EOMES_f1,1.826,0,-7.710819331834707,-5.244347420893332,-8.807120394140822,-7.932386037688649,0,-0.049618698813724604,-7.490784769541933,-9.321019875866646,-6.829810572794766,-1.6668560844902065,-9.090405039930816,0,-0.4886920149038887,4.623894925887241,-7.281078428826174,-2.767898228561779,-8.845430105017362,0,0,-0.2635752480793929,0,-4.649159824256228,0,0,-7.72346021893732,-5.125177529406192,0,-4.7585841347928035,-3.679392337328048,-3.234047429178545,0,-2.8414254214266492,0,-4.586536625867331,-1.5821409795044161,-4.2750792252872705,-3.854790304002872,0,0,0,0,-3.234694343030677,-20.93984138098024,-4.598817209863625,-11.379582443286141,-3.5438826286340985
EPAS1_si,5.5711,0,-0.46854085956099567,2.1839701516628787,-1.8667245382333273,4.703452253905656,0,3.1454107571348175,-2.7452222378629987,-4.652492519661605,-4.250807622328383,0.8307580040831568,-0.22710973229167464,0,6.266171309638833,-0.2446874877786347,-0.07935596322522659,-0.11307509624724643,0.2342633521817411,0,0,9.160703243385774,0,0.6695990398089228,0,0,-0.6382811033082716,-3.628786733404596,0,5.953492104048782,0.02391047082818898,0.696448803023006,0,5.372049735775286,0,5.476672350096713,8.605880383951003,6.737626764216912,0.879931486866963,0,0,0,0,4.474855817969715,2.0620667434245927,2.497917783394051,2.398414403852307,4.451049441286409
ERG_f1,3.4333,-12.63790286904519,1.2334964613694632,0.3245394354261464,-10.649577913001606,1.020334787974235,-11.083116052093734,2.131804928490669,-10.745149471175893,-10.536674405674468,-8.453839323027974,2.9842900720849697,-12.343091563663588,0,9.704545801284148,-0.21601034244708572,-7.258699042087099,2.5859352195499348,-3.3243745240682547,-9.605728615275812,-20.328158972826962,-4.548076669311873,0,-9.213706732532424,0,0,-4.761179741292864,0.1287763657322718,0,2.1296150204992137,-8.061477919124329,-5.631440106853613,0,-1.7961023645391747,0,8.66124041034235,-0.5581138885691792,2.376703914332429,-0.18083838159496457,-17.179690853111133,-14.051040208737147,-19.581857459164805,0,4.959509408023052,-10.100849710811085,-5.21439351122344,0.48607881256256313,-1.2706175459213584
ERR1_f1,4.8428,-6.5224861172712725,0.23812363044338802,1.1913819884902668,-1.8641305693105235,-2.3794740439076767,-3.7086061768978236,4.8285297471543736,2.303181342357693,1.708276239199095,5.618158302177993,7.721949376433861,-4.170268494856097,0,3.725848696165706,0.44428166804318847,-2.0697614253243666,0.912903700570667,0.13512982816539565,-3.0763239670584657,-0.5079962196948566,1.4504137267243895,-7.516744748095839,1.1986900798633469,0,-8.063783640495428,-0.07153395960917197,-1.1529248377584647,-6.400325970450048,5.1314018897865825,-0.7962534611131264,1.0185262354284699,2.9949621827967334,6.364844918029851,0,-0.32610870515596657,1.4012076366182133,3.725848696165706,-0.022650858743665014,-8.265382211402255,-4.681259509365977,-3.1305883021602954,-8.26628142176155,2.972075697370885,-1.957263310154438,3.6493722172864445,-2.3290914972844883,6.039325793870787
ERR2_f1,3.9702,-11.013311368851138,-1.7160020386722055,-1.034129731699338,-4.142308806030944,-5.221155078378761,-7.652126821951349,5.674781703993423,-1.0987869416759621,-0.8379300663082665,6.95822429033923,7.47543881226721,-5.807928022934378,0,1.5026407666265893,-3.0485062299688224,-4.988768126354452,-0.5913378620947793,-1.8259095392327342,-7.59402879750037,-6.1285262762407635,0.5917964418227577,-9.280923044283222,-1.4688716309429435,0,-17.298035584480072,-1.1851820748295565,-3.522334639185649,-11.151358963237055,4.135930560372744,0.30043296233796624,-1.9479655248844407,1.26166084150152,6.73741187305541,0,-1.9268263571563242,0.152271775052921,1.5026407666265893,-1.2558381685626663,-13.837581711521393,-7.958458354239291,-10.519781403594052,-14.812991580187958,0.9079365979350977,-7.5024677183006885,0.9777447703202076,-4.413108613740117,3.77168331464701
ERR3_f1,4.9157,-2.889592199299444,0.9338309789342909,3.4904096613201605,1.0335826429057657,-1.0727345799919872,-2.73851944275357,2.7581387593396443,-0.6292211690351045,5.295048986456743,6.8877607158784135,6.54168263473722,-0.38221562373182594,0,2.818452539455282,-0.12906750568826109,-0.5936188438515073,2.809244039141939,1.373990054188429,-3.172225587590625,1.0220441738660577,2.7226316745021393,-3.411105111070664,1.4476030273665157,0,-5.9577982425433085,2.187465799200233,1.4352146774194603,-3.385983048356702,1.2470914878609474,1.8362156940169916,0.7946449879652216,1.0312526741794006,4.857416840896204,0,1.9586084259547905,2.459983276560126,2.818452539455282,1.5585620388197938,-4.512271607903761,-4.588745852307505,-3.016874966659927,-4.6833696640635445,1.950090867367718,-0.9163810481225282,3.469528506714841,-0.2266978673572344,3.653645995168277
ESR1_do,4.9236,0,-3.8223910423675056,3.5125394364417186,-1.3814988212246977,0.9006222386663942,0,0.1919824715092393,-1.5070190439067521,-8.562076653147725,-6.801674914280417,2.719085321173857,-7.697772141179517,0,6.797004329774012,-1.590580527149504,-10.222517739960994,-3.042396276524096,-4.386581576175397,0,0,2.825262414837896,0,3.996735908083929,0,0,0.04095755580319582,-8.42238598849335,0,8.511687427134117,0.387488531025449,2.7610694090774492,0,6.955365434319294,0,6.002303854693874,4.370943171398594,4.709875147871502,0.21678327957719523,0,0,0,0,4.797868565787348,0,2.438218576086273,0,1.9575128629746321
ESR2_do,4.6506,0,-3.3408967528359965,1.1050651761495764,-0.4661835274658843,-1.523083071765669,0,-0.7509143218396801,1.1349687929045946,-6.10765554971528,-5.308585969721953,3.1915692116961556,-5.507808100811783,0,6.907169495944473,-0.8876834965134517,-11.767205601059507,-2.2893178339106384,-6.317962738898764,0,0,3.496457920809188,0,4.358837768012709,0,0,0.45528608532981485,-9.99012538968723,0,3.005022428087832,1.4832296390731754,0.7697764936011222,0,5.01843948656807,0,3.7598999755661007,0.9548059088701744,1.0837723882657015,0.05931725044848868,0,0,0,0,4.795562857473491,0,2.1504876530845047,-7.227826809798018,1.1051016200301524
ESR2_si,5.2793,-3.863275432493518,2.352345488532088,2.4071197672484272,2.531419455518493,0.9907163970187072,-2.175979358757293,0.7519101652308311,1.734603788523516,-0.23360338239634681,1.234138904425017,6.419957879640535,-4.411001515837506,-1.1399038483176567,2.4071197672484272,0.7169265678179817,2.5501661975943493,-1.668934226264097,-0.40399330235673414,1.5807249964467724,-1.4615262700142309,3.6408929000365626,-3.5021738560404647,2.4288606399655066,-11.421454802093535,-5.44211015943613,4.205375799611945,-1.0984790874564194,-5.445390240336378,4.205375799611945,1.0989490479003348,2.4288606399655066,-3.2920816347781767,3.6464119045893453,0,0.8284253166642499,1.6462649188400869,3.9027032324896993,0.2520864646009717,2.651277737931783,-1.216418999751076,1.734603788523516,-2.876148104165879,4.534884496397856,-0.1530391026285256,4.801267383071816,1.4604740626081956,5.798589691049865
ETS1_si,5.3713,-2.5598516928485764,2.6151083161805064,3.671830195800144,-2.989049326915538,2.937275102246572,-3.667194056870752,5.2536757941866075,-4.416605992551464,-3.283496413917358,-1.906917288882123,6.068495873879996,-1.5759391121730295,0,8.095247365353956,3.254643423877298,-2.3168072428825894,4.634081182983774,1.7265756838394926,-4.666686039877088,-3.315834399296777,2.1068136399057673,-7.322645907217008,0.5981617136411422,0,-13.586653553321979,1.535735410966022,2.414394864884296,-8.323027047225292,5.118139148512685,2.200195616331171,-0.40016099661307375,-5.990308155471261,3.1348773651407136,0,7.459477972175479,3.4730043127424217,6.418010445742269,4.108267068365143,-1.9958435496071831,-0.6413909440326467,-5.737947810965826,-5.068570392140526,5.44462074251784,-3.8549490559120096,2.276567577345337,2.3343574814662578,3.9323778618283645
ETS2_f1,5.5188,1.4867897144350366,2.0922235336144532,4.444223739371852,-0.041593499741984785,5.826009303332264,-2.326770668581632,5.429890607750938,0.6942909285721097,0.5936930446266012,-1.375707562052269,5.831246897933591,-2.3430454433252272,0,9.090493900923946,1.1293473152077662,-0.8605797895342414,4.405014940600965,3.6345141469083253,0.8145231339764928,-8.586810277866785,4.199150728335444,0,1.3433142746319509,0,0,2.055837469693332,2.0127375633234323,0,6.84484655104584,2.6397182702618207,1.146205538287786,0,4.000803339745928,0,8.518567300632007,4.5812922648712275,7.809050720573406,5.903944703745837,-1.1844699993110495,-2.1956630332501748,-4.5390264125372735,0,5.445088854676998,-0.5149887383958519,2.807212597595873,2.0605639377189275,5.404376013236731
ETV4_f1,5.3154,-0.8273604033851067,4.532462613297448,5.6814096781428365,-1.093998256163946,5.531252416687505,0.06272387126353274,4.182455936726578,0.4254337750036402,0.11966926211642037,-0.49907749662298784,4.431721473309139,-0.3421950769691928,0.7774290259507755,7.4850351572174025,3.7739118142392503,2.3617927490171913,6.090300653002968,3.725805080864527,-1.394979854152961,-1.686172721027224,2.3829414234081012,-3.012648037083421,1.0548071801525836,0,-7.707024576977349,1.0683212750267388,3.4418591307861646,-3.261696945813445,5.663737092859072,2.1088584549957594,2.480305962600339,-2.7847142423829743,2.5213540066795654,0,7.11149940209693,3.9482722733204723,6.682169342994193,5.6814096781428365,1.796485699086117,0.1651753987551139,-2.334191155139697,-1.571986779944584,5.157716661567033,-2.0400974425115974,1.5963275422138663,5.872421816254276,6.654848546234879
ETV5_f1,5.2322,0,2.445044332585037,3.676211778261977,-0.29086988590899193,3.2792096964438673,0,4.085818841608147,-0.8878970926364164,-1.7061002825311413,-1.032040479268424,5.595414103429659,-0.7683744686947123,0,4.989978640908637,2.845842768981383,0.6608966783361443,3.435538998905945,3.245556626590857,0,0,4.4670256700208775,0,1.9545446961620598,0,0,3.9100943156630152,-0.6549897711181455,0,4.927717539907626,4.1256201921644955,1.704612787185557,0,5.386673112976541,0,3.0600105493916288,3.93749673847999,3.7880845050019754,3.1288043258636336,0,0,0,0,5.016709013753543,-3.9276447613172003,3.3122848514699266,0.44181872608080486,2.370366054789919
ETV7_si,4.9012,0,-2.2030132463143675,0.3440679247192774,-4.776497139836124,1.1962373158754915,0,3.0847561624925657,-2.4897802076138325,-3.9228134180964593,-6.84066242987064,7.876723293594925,-4.684217691482253,0,6.283622940974685,0.4368885040382436,-5.413100548469895,-0.07502376831025032,4.200882968608539,0,0,0.991049630274722,0,0.8304207610368484,0,0,0.13695076713182502,3.706109011687592,0,8.126470181717071,-0.9687335768896018,5.378680264046208,0,6.138495796704829,0,1.307484685250143,0.6923716133291283,5.713769417775803,2.351571576108092,0,0,0,0,2.4673468604862854,0,1.108465143226307,0,2.0396414073152327
EVI1_f1,2.4928,0,-5.446638664903376,-6.678374943222374,-6.4170373686198445,-4.649056815582433,0,-4.348630876664566,-2.7022352905082894,-7.323421331649062,-6.3782802666741,0.09819707674667544,-0.0226242959434938,0,2.945736726960985,-3.373420740271035,-11.482270852128634,1.4043000233212153,-8.019846168357818,0,0,-1.103855288390617,0,-0.6384208539733432,0,0,-2.8430761032114917,-7.710562522884814,0,-2.7867268669919127,-7.325062695445418,-2.9814284060901457,0,-3.6308627655374526,0,-3.8549348689312115,-1.018506171882105,-3.148665283794241,-2.7240782675113886,0,0,0,0,-4.186521018139246,0,-4.672324652819139,-13.864324702411874,-0.9932433789970934
FEV_f1,4.9314,-1.6001556971953959,0.3356175291774963,1.8766220880670135,-1.5821474888470306,3.054703665138532,0.2732429588177254,2.8284250026516418,-1.9243491079122326,-1.6386595912737574,-2.7751731104848476,6.046298978954036,-1.186824963151381,0,8.243457319231927,1.4524842772075992,-1.169406598114136,3.7036170589863247,3.5054158365380994,1.0984652863451196,-4.908577418707507,1.9036182630138085,-4.426261760771139,0.06894116143926032,0,0,0.10945611385141185,4.234000036963742,-4.478911714479295,5.718353929287563,0.9042523464512838,1.7304967992193676,0,1.0801466299625717,0,5.3328330462983216,1.5239572114745208,5.232473571553162,4.015614220724694,-0.7023067245872997,-2.382720798602262,-2.2095908327671108,-8.857436874883565,1.8308562739645278,-2.729079845740011,0.2640914912342114,-0.26418747023425526,5.448972273515054
FLI1_f1,5.6996,0,3.250817171296535,4.758027999874668,-3.1717014662553877,5.297797671751072,0,4.807082185530997,-2.2741054185904446,-5.877884643526218,-4.125010183246603,5.518028703191596,-5.346789299962671,0,8.390771974949377,0.8589655121469291,-3.1621073835819278,1.9207853023023322,4.5879082961555655,0,0,3.2847097059681616,0,0.9400841896670717,0,0,1.658643396087186,0.24351359038276765,0,7.043131295573039,3.184504715239372,0.7971773043461495,0,5.499693854398415,0,6.565479281419446,4.145610473426168,8.930373134981666,3.121793923409144,0,0,0,0,7.6207363981866205,0,3.7722174611383985,0,4.190945794055211
FOSB_f1,4.8781,2.6423356579821693,2.7143014873844,1.7990652101614062,4.970436926090654,3.3155279530302746,-4.446748486173216,0.8458584257185766,3.1233411985399564,2.4508231208251035,0.6042163873431181,2.0433345205502857,1.8534033661353169,0,2.0042240184270543,2.866982428679011,0.4683277262136862,0.865804451891161,-1.4139762316271258,-0.814523263207119,-6.290317963214923,3.6644221324270934,1.252029677937073,0.5588604451792474,0,0,4.325876121640283,-2.5047562698579293,1.0683827673270616,9.174376414700749,-2.4978252869968447,3.0975985703700673,0,2.639806913926959,0,0.32929154950462125,1.308732321759067,5.87952919813549,-0.6985187755972184,-1.1018994626034666,-1.645214915721171,4.706634543244514,-0.7160829768242389,3.1602245456469804,-3.193095532108827,0.31162860014710525,0.6178898023858115,2.3271233904575386
FOSL1_f2,5.0287,0,-0.13075336413512317,-0.2306571807801756,5.087313584241738,3.221629915534041,0,-0.060190420806587264,5.128834715116518,3.580126087484824,-3.006802633801712,0.6412826536175835,-0.46467086603708574,0,1.561026067207019,2.1402629218266087,0.35247299473710214,-0.41633122578160114,1.8559664829600357,0,0,1.1159802130158805,0,0.5126136451874165,0,0,5.239379623970169,-3.3889105863303723,0,8.565393069261443,-1.9597085579951998,5.046072203952356,0,4.08951341897858,0,0.7113243484674103,3.798131862198004,5.418197278616239,1.8433129441265157,0,0,0,0,2.4087754880214995,-3.408791146528719,1.8289454603185566,-1.8414456747397612,1.6239186252279518
FOSL2_f1,2.7855,-3.506536427409198,-3.318011547060839,-5.927184700700205,8.350698387915601,-0.37233939599433546,-11.628198377166887,-4.12230258958229,1.627069048039746,-1.1801993435877471,-10.431574657442006,-4.148570517602822,-5.266509625964739,0,-4.374575888792991,-3.286059154685366,-3.34206919689196,-6.937393072327727,-6.28914762165417,-13.97236627722413,-21.30737844740584,-5.836706662494586,0,-6.223774276571235,0,0,0.14031140539667242,-11.149731582822024,0,9.88122144104909,-8.736363361528351,-2.7594235403568685,0,3.0673110814127704,0,-5.663940494916176,-2.142643707397296,4.932915260797807,-6.449726856060244,-9.33400291482921,-11.869723681020343,5.014774086389146,0,-2.201370466061777,-13.78636155312583,-5.7145429536446395,-6.6515819496857675,-2.9430730507796152
FOS_si,5.1455,-16.979701045003242,1.1023517056043826,0.059740831307803055,5.761974282278291,3.002279473165615,-4.823112969244416,0.4139430293637557,1.1072964133630063,2.509827147207899,0.2882487105151803,1.7520900107849464,3.110977440146656,0,2.3972190494194736,2.2908903888933922,0.5295039866399414,-0.6028624383989585,1.9350808996136912,0,0,0.6374169030367062,0,4.069024502222512,0,0,6.679246163836668,-2.3912312883153986,0,6.75059645434718,-4.6762990808847595,-0.42243140122648565,0,5.225870171328252,0,1.6520006927049642,3.6411308266865894,6.849240803027529,0.28798100761107903,-7.109242576625418,-2.080822757565939,-1.3174778702718895,0,4.323201160789051,-7.76692594508299,2.781949700242877,0.8228720478585969,6.402144540607529
FOXA1_f1,3.5239,-6.433576756149982,-4.986284863455605,-1.9309381070348446,-9.067113614350934,1.6128079230476242,-19.81363776375319,-2.914104228220326,-1.0484693245375263,-1.1812792919874497,-0.5033981604436524,0.7804447237531793,-2.1988918979212637,0,2.1829198668145846,1.6051708064431947,-4.157257952469257,-2.5947307084547733,-4.886423002442516,-13.256468597484512,-12.353270742157523,4.2631554382161285,0,-0.4482657165569277,0,0,-1.8817999869364233,-5.375136043466489,0,-2.14166930733527,-0.9746794661146772,-6.886940176785666,0,-2.5692807065839456,0,-5.797891190146196,1.664983006534145,-0.08312949531854641,0.6821098023155415,-9.542765621556192,-17.776172285930276,-8.605281072066633,0,-5.274732011891784,-7.999301234311197,1.4931622406851774,-8.70390625063238,1.726136320342913
FOXA2_f1,3.5856,-8.296185634895021,-5.792227707648683,-2.7291016217769624,-6.653980255752975,2.3049413014597735,-21.494956599031102,-2.952489529453612,-0.48075177259965973,-1.4829747736061063,-1.5630020675423815,0.28153166141927444,-1.793802283485375,0,1.9212224208327684,0.9965743936269561,-4.576000650646338,-1.7615563414116138,-6.460927780861125,0,0,2.9802782923185283,0,-1.3287419117329033,0,0,-1.1774732965260788,-4.679767587284464,0,-2.5621911304564877,-3.347622820832268,-6.666265184449098,0,-3.548984577094772,0,-4.782740417312349,2.843191780510225,0.11681270823763812,0.7305920415452564,-11.992444209788328,-21.538996043909076,-10.171411179924664,0,-3.7958226425086865,-6.9322434779794175,-0.8878085584476771,-13.15778165831652,2.005262583107174
FOXA3_f1,4.4885,0,-2.579598681170837,1.8130780289509265,-1.8030194174540364,5.037847047256586,0,-1.3141349935516542,1.4843805138869057,0.25738168104943027,3.9622893650859643,3.3051875319672415,0.6805114941830122,0,2.2674757625666726,5.742340808685526,2.168157466769668,0.1833601077989253,-3.39267357719113,0,0,4.261652138972378,0,1.9529488176385108,0,0,-2.735539885002541,-2.345777880650178,0,-0.42937024230895515,-1.8794936445123862,-2.5402607735813527,0,0.3744329571313705,0,-2.078132943014998,3.8300260973124236,2.736561615894604,3.208684480028429,0,0,0,0,-0.16026766540218684,-4.155485697492551,3.333968797256593,-5.089048938531782,4.093419001820046
FOXC1_f1,3.606,0,-3.931908663452969,-2.917149242559716,-3.533503901477554,-1.8281378658911076,0,0.8603701639868239,1.1125530549533422,-1.762667186008038,2.643580629272005,-0.894735343522578,-1.4454757692472169,0,3.006056446181467,0.2750190443348359,-2.338862994557106,1.909357122202847,-5.008606749602023,0,0,1.7234199354611046,0,-0.6012509629244578,0,0,-2.1980288865536517,-6.063523695916848,0,-1.7621905439062715,-3.318364027411245,-4.839196966128334,0,0.6416607827618976,0,-4.700313892357443,0.0919073822111025,2.182959087207495,0.9343921390125103,0,0,0,0,-3.0160361042677324,0,-2.4236965902283787,-7.37459603450956,0.28418691873602947
FOXC2_f1,4.5279,0,1.7364479859783908,2.180484652165246,-1.5346071857251347,0.45408267570671756,0,1.3937198437539642,5.171515135719105,0.974793660289021,1.524694713072837,1.0185367799580272,1.8006851309822827,0,4.582007623018992,2.8648148254566745,-2.5235914555150756,0.615178101975584,-1.4043538971796512,0,0,4.156509934698201,0,2.4962731874091797,0,0,2.313064867663283,-1.9943819623577308,0,1.7669504565659633,-3.7971005438719962,0.6558944290250563,0,1.6096352689493163,0,-1.6647291605545127,0.084286960503198,4.25539997883911,1.537077404559912,0,0,0,0,0.261112759888408,0,0.38044021091515945,-4.188788490966643,3.1080808007568947
FOXD1_si,4.4373,0,-2.337129785433941,1.905444391553735,-1.6773328259270524,0.16516289518014282,0,-0.6351085701203645,1.6602864802839752,1.2607860241070916,3.0298739469232574,3.2778790403639153,-1.6695796334141972,0,5.769902541705386,2.998260391312023,-2.3424133580246354,2.307015836764038,-1.9033197347464088,0,0,3.4971281416001214,0,2.3481398392798942,0,0,0.745970977015683,-0.7254989803141709,0,-0.9975748049833808,-1.2400108152868599,-1.5237390107004627,0,2.0961061264306844,0,-1.4946686966935532,-0.5181106225626038,2.967617101773951,1.8672352786225894,0,0,0,0,0.2697472733527924,0,-0.08391596568235626,-2.2387996407790776,1.623352541993797
FOXD3_f1,3.8154,1.3910504071313263,-1.724421321314296,0.4840796402285723,-5.863434810727723,3.3543058832903165,-10.031987123072016,0.06804582591976871,-0.7905619214487556,-1.0619088021196998,-2.3669665842788685,0.8153029066210684,2.5890888200527744,0,0.20314048582845734,7.530357022462486,-3.0548476744994035,2.225051818747861,-5.7211755118872984,-5.680492713574294,-7.238174303447131,-1.118957644605704,-6.801134700852552,-0.8071942599024278,0,-8.950477766099747,-0.1928179631803557,-3.807143846567728,-10.269703213960657,-1.9704016396886037,-2.512001529275246,-5.199533503303887,-9.332017361111903,-1.2454111980281608,0,-4.454276642786999,1.2905152668306616,1.629175196521865,-0.19318853142243714,-0.4826599479865035,-2.6378536529974568,-3.4568113815100467,0.43494901380000894,-3.986271968273308,-6.562114850482063,0.042471745837020514,-6.85270756389945,2.910364926713186
FOXF1_f1,4.1916,4.1556392385084155,1.2210923569574945,-1.2538437002486482,-2.314387550886692,-0.8789310788506728,-7.1442868354891536,-0.7176912205621007,2.568207889899868,1.0824756481620605,1.4821347805273293,1.674714826898435,4.90298189497767,0,3.6238377438491165,3.775533517668036,0.9717491231838897,3.492020541051447,-2.570957921663095,-5.089587687692161,-2.5127826093650243,3.19230838029988,0,1.023045719894807,0,0,-0.8939240942375166,-2.5151570019182987,0,-0.4786746690032646,-0.35830961491898927,0.08113069900213166,0,0.5126487729059437,0,-0.4604450163658984,1.6338606598597427,1.7498138389833309,2.733219319667358,0.24705960830727292,-8.371170198851091,-0.5685962275151499,0,-1.6467110998745507,-3.2641271668033958,0.6795166415894642,-4.791528468424509,1.8578377672363142
FOXF2_f1,4.1694,-2.2552275705570137,-2.075632305886027,-1.6777393626010606,-3.574752750132265,-0.14533344131482107,-9.89616727225235,-3.1104337460962648,-0.08240983752047831,0.983785072305325,5.317141866156503,2.0155940519725255,1.934914831758022,0,3.2946088200172072,2.7885100042806332,-0.8786099530768385,1.031994924640538,-3.6085632439146953,-7.448249632296799,-5.250064355438306,1.8869361039807038,0,0.20007857958914976,0,0,-2.1625737661561812,-2.679488335468263,0,-3.0355681887940222,-0.03523069718660882,-3.41479559866723,0,0.35556987635316695,0,-3.5283222672570815,1.0453094262329574,2.150020882906394,0.14579198347684602,-5.342444885373108,-9.64666542511824,-4.555312070331111,0,-0.6313926931603975,-3.98017658885836,-0.45871510714064145,-5.839161238907347,1.7666767129993217
FOXI1_f1,2.4586,-22.219723302005747,-6.800682901151252,-2.9076730400708204,3.7801050881695195,2.7504781500636186,-10.60016735559074,-5.581658874834707,-4.994689772910081,-5.837462013320758,-7.749001861399524,-1.6539738065895295,-0.26629287927528655,0,2.1887132996447782,1.8092930475383455,-8.527543284624093,1.911282213054811,-1.817512692571734,0,0,-5.2236225505667,0,0.565812941891311,0,0,2.3241703249176715,-7.22525882835377,0,-2.1575587247479326,-7.994685415776295,-2.9142196322333938,0,-0.2950878998912607,0,-5.429810029843436,-3.4316141722208977,8.734148786662395,-5.924322367640388,-16.550604914167188,-4.659297843041421,-10.85442965419552,0,2.097515322872093,-9.744581928371737,-4.6493274207256965,-11.545798613331037,6.919920089282244
FOXJ2_f1,4.0684,1.7715864776182249,-3.578068916918113,-2.855975582575416,-4.138395435165049,-0.4658122278353829,-11.304203326900502,-0.9619047550213553,0.81668380986943,0.4020512266438377,0.745900523339343,1.717763665847679,2.3553357493132574,0,1.5429327314544101,5.81353187280264,-1.3023166325993123,1.968862849863513,-5.0733135782133445,-1.3987457835923156,-6.483311751989328,1.8052681351522817,-6.497313498196102,-0.829467444784245,0,0,-3.505107266954435,-3.1049334539676585,-5.033511359432661,-1.5781841050912124,-1.1620688336878873,-4.043227086963278,0,0.21232218857120577,0,-4.6628355893088544,-0.36435981686366903,0.7443479961058306,-0.6825796975963877,1.1717658792289645,-9.467350640006668,-2.2542255666470474,-2.313599448575742,-0.8454723112106448,-3.744995842963049,-1.7692266384361237,-6.862249835723863,0.5946959690059905
